Rank;Platform;Year;Genre;Publisher;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Global_Sales
5152;XB;2005;Action;Take-Two Interactive;0.27;0.08;0;0.01;0.36
5153;PC;2011;Action;Electronic Arts;0.09;0.21;0;0.07;0.37
5154;PS2;2004;Sports;Sega;0;0;0.36;0;0.36
5155;PS3;2011;Action;Activision;0.11;0.19;0;0.07;0.37
5156;GB;1997;Strategy;ASCII Entertainment;0;0;0.37;0;0.37
5157;PS4;2013;Platform;Activision;0.2;0.12;0;0.05;0.37
5158;PC;2014;Action;Warner Bros. Interactive Entertainment;0.12;0.2;0;0.04;0.36
5159;PS4;2015;Misc;Harmonix Music Systems;0.25;0.05;0;0.07;0.37
5160;PS;2000;Racing;Vatical Entertainment;0.09;0.06;0;0.01;0.16
5161;PS2;2007;Simulation;Electronic Arts;0.3;0.01;0;0.05;0.37
5162;PSP;2006;Sports;Electronic Arts;0.34;0;0;0.03;0.37
5163;Wii;2008;Action;Disney Interactive Studios;0.31;0.02;0;0.03;0.36
5164;XB;N/A;Sports;Electronic Arts;0.31;0.04;0;0.01;0.36
5165;DS;2009;Racing;Activision;0.25;0.08;0;0.03;0.36
5166;DS;2007;Sports;Atari;0.33;0;0;0.05;0.36
5167;GC;2004;Shooter;Electronic Arts;0.28;0.07;0;0.01;0.36
5168;SNES;1994;Sports;Media Rings;0;0;0.36;0;0.36
5169;PS2;2008;Fighting;Namco Bandai Games;0.08;0.06;0.21;0.02;0.36
5170;SAT;1996;Adventure;Elf;0;0;0.36;0;0.36
5171;WiiU;2012;Action;Ubisoft;0.19;0.13;0;0.03;0.36
5172;PS2;2001;Sports;Konami Digital Entertainment;0.18;0.14;0;0.05;0.36
5173;PS2;N/A;Role-Playing;Unknown;0.08;0.06;0.15;0.02;0.32
5174;PS4;2016;Action;Capcom;0.09;0.17;0.05;0.05;0.36
5175;SNES;1994;Fighting;Human Entertainment;0;0;0.36;0;0.36
5176;SNES;1993;Fighting;Namco Bandai Games;0;0;0.36;0;0.36
5177;PS2;2002;Adventure;ChunSoft;0;0;0.36;0;0.36
5178;PS2;2003;Sports;3DO;0.18;0.14;0;0.05;0.36
5179;X360;2006;Shooter;Vivendi Games;0.28;0.03;0;0.03;0.34
5180;PS2;2005;Shooter;Midway Games;0.18;0.14;0;0.05;0.36
5181;DS;2010;Fighting;Namco Bandai Games;0;0;0.36;0.05;0.36
5182;X360;2010;Strategy;Square Enix;0.23;0.1;0;0.03;0.35
5183;PSP;2008;Sports;Electronic Arts;0.07;0.19;0;0.1;0.36
5184;X360;2013;Action;Deep Silver;0.17;0.16;0;0.03;0.36
5185;X360;2013;Sports;Electronic Arts;0.21;0.13;0;0.03;0.36
5186;PS2;2000;Sports;Sony Computer Entertainment;0.18;0.14;0;0.05;0.36
5187;PS2;2003;Simulation;Tecmo Koei;0.08;0.06;0.19;0.02;0.34
5188;DS;2007;Strategy;THQ;0.07;0.25;0;0.04;0.36
5189;X360;2010;Action;Activision;0.24;0.09;0;0.03;0.36
5190;X360;2010;Fighting;PQube;0.23;0.04;0.02;0.02;0.32
5191;PS;1997;Simulation;Activision;0.2;0.14;0;0.02;0.36
5192;PS3;2013;Shooter;D3Publisher;0.04;0.03;0.27;0.02;0.36
5193;GBA;2002;Action;Nintendo;0.26;0.1;0;0.01;0.36
5194;PS2;2003;Role-Playing;Sony Computer Entertainment;0.18;0.14;0;0.05;0.36
5195;Wii;2009;Fighting;Ubisoft;0.33;0;0;0.03;0.36
5196;PS;1997;Action;Namco Bandai Games;0;0;0.34;0.02;0.36
5197;X360;N/A;Shooter;Unknown;0.24;0.05;0;0.02;0.32
5198;X360;N/A;Strategy;Kalypso Media;0.2;0.13;0;0.03;0.36
5199;X360;2009;Shooter;Warner Bros. Interactive Entertainment;0.13;0.18;0;0.04;0.35
5200;Wii;2011;Sports;Take-Two Interactive;0.3;0.03;0;0.02;0.36
5201;X360;2015;Misc;Ubisoft;0.23;0.1;0;0.03;0.36
5202;SNES;1997;Platform;Nintendo;0;0;0.36;0;0.36
5203;DS;2007;Action;Starfish;0.06;0;0;0;0.06
5204;PSP;2007;Shooter;Sony Computer Entertainment;0.32;0.01;0;0.03;0.35
5205;PS2;2003;Platform;Take-Two Interactive;0.18;0.14;0;0.05;0.36
5206;PS;1998;Platform;Ocean;0.18;0.12;0;0.02;0.32
5207;N64;1997;Action;Konami Digital Entertainment;0.07;0.02;0.23;0.04;0.36
5208;N64;1997;Puzzle;Nintendo;0.29;0.06;0;0;0.36
5209;Wii;2011;Fighting;THQ;0.24;0.09;0;0.03;0.36
5210;PSV;2013;Fighting;Marvelous Games;0.13;0.02;0.16;0.05;0.36
5211;Wii;2009;Sports;Zushi Games;0.26;0.01;0;0.02;0.3
5212;PS;2001;Racing;Activision;0.2;0.14;0;0.02;0.36
5213;PS3;2009;Misc;Activision;0.2;0.11;0;0.05;0.36
5214;GBA;2001;Sports;Activision;0.26;0.1;0;0.01;0.36
5215;Wii;2008;Sports;Bethesda Softworks;0.33;0;0;0.03;0.36
5216;XB;2004;Simulation;Microsoft Game Studios;0.27;0.08;0;0.01;0.36
5217;X360;2016;Action;Warner Bros. Interactive Entertainment;0.17;0.15;0;0.03;0.34
5218;GBA;2002;Simulation;Jorudan;0;0;0.35;0.01;0.36
5219;SNES;1994;Role-Playing;Laguna;0;0;0.36;0;0.36
5220;WiiU;2013;Shooter;Activision;0.23;0.09;0.01;0.03;0.36
5221;PS;1999;Racing;LEGO Media;0.2;0.14;0;0.02;0.36
5222;PS2;2009;Sports;Take-Two Interactive;0.17;0.14;0;0.05;0.36
5223;DS;2009;Adventure;Ubisoft;0.16;0.16;0;0.04;0.35
5224;X360;2011;Misc;Microsoft Game Studios;0.27;0.06;0;0.03;0.36
5225;PS3;2008;Adventure;Sega;0;0;0.36;0;0.36
5226;DS;2007;Racing;Destination Software, Inc;0.33;0;0;0.05;0.36
5227;PS2;2005;Fighting;Atari;0;0;0.36;0;0.36
5228;PS2;2003;Action;Ubisoft;0.17;0.13;0;0.05;0.35
5229;PC;2013;Strategy;THQ;0.06;0.25;0;0.05;0.36
5230;PS2;2005;Sports;Zoo Digital Publishing;0.17;0.14;0;0.05;0.35
5231;PSP;2009;Sports;Sega;0;0.26;0;0.09;0.36
5232;PS3;2010;Action;Capcom;0.18;0.12;0;0.06;0.36
5233;PS3;2012;Shooter;Activision;0.11;0.17;0;0.07;0.36
5234;PSP;2012;Strategy;Namco Bandai Games;0;0;0.36;0;0.36
5235;GC;2005;Adventure;THQ;0.27;0.07;0;0.01;0.35
5236;DS;2008;Adventure;Take-Two Interactive;0.33;0;0;0.05;0.36
5237;PS;1998;Action;Sony Computer Entertainment;0.2;0.13;0;0.02;0.35
5238;PS;2000;Simulation;Konami Digital Entertainment;0;0;0.33;0.02;0.36
5239;DC;1999;Sports;Sega;0;0;0.36;0.05;0.36
5240;Wii;2009;Misc;Mindscape;0;0.32;0;0.03;0.36
5241;GBA;2001;Strategy;Banpresto;0;0;0.35;0.01;0.36
5242;PSP;2008;Role-Playing;Square Enix;0.14;0.02;0.16;0.02;0.34
5243;XB;2003;Sports;Zoo Digital Publishing;0.26;0.08;0;0.01;0.35
5244;Wii;2010;Misc;THQ;0.25;0.07;0;0.03;0.35
5245;PC;2012;Strategy;Trion Worlds;0.01;0;0;0;0.01
5246;Wii;2012;Misc;Nordic Games;0.08;0.19;0;0.03;0.3
5247;PS;1995;Fighting;New;0;0;0.33;0.02;0.36
5248;2600;1981;Action;Mattel Interactive;0.33;0.02;0;0;0.36
5249;Wii;2010;Simulation;Konami Digital Entertainment;0.29;0.04;0;0.02;0.36
5250;XB;2002;Action;Electronic Arts;0.27;0.08;0;0.01;0.36
5251;X360;2010;Fighting;Electronic Arts;0.23;0.1;0;0.03;0.36
5252;PSP;2011;Role-Playing;Namco Bandai Games;0;0;0.36;0;0.36
5253;PS;1998;Racing;Acclaim Entertainment;0.2;0.13;0;0.02;0.36
5254;SNES;1994;Platform;Konami Digital Entertainment;0;0;0.36;0;0.36
5255;PS3;2008;Misc;Electronic Arts;0.25;0.06;0;0.04;0.36
5256;DS;2010;Platform;Capcom;0.21;0.02;0.11;0.02;0.36
5257;PS2;2001;Racing;Midway Games;0.17;0.14;0;0.05;0.36
5258;PSP;2009;Action;Electronic Arts;0.24;0.07;0;0.05;0.36
5259;PS2;2007;Sports;Take-Two Interactive;0.17;0.13;0;0.04;0.35
5260;PS3;2010;Sports;Sega;0.09;0.2;0;0.07;0.35
5261;DS;2010;Action;Sega;0.15;0.16;0;0.03;0.34
5262;PS3;2012;Shooter;Take-Two Interactive;0.14;0.14;0;0.05;0.33
5263;PS;1996;Racing;Psygnosis;0.14;0.1;0;0.02;0.25
5264;XB;2002;Sports;TDK Mediactive;0.22;0.06;0;0.01;0.29
5265;PS3;2010;Sports;Ubisoft;0.11;0.17;0;0.06;0.35
5266;PS3;2010;Shooter;Sony Computer Entertainment;0.13;0.16;0.01;0.06;0.35
5267;PSP;2006;Sports;Sony Computer Entertainment;0.32;0;0;0.03;0.35
5268;Wii;2006;Simulation;Nintendo;0.28;0.02;0.03;0.03;0.35
5269;GBA;2005;Sports;Atari;0.25;0.09;0;0.01;0.35
5270;XOne;2016;Role-Playing;Namco Bandai Games;0.23;0.09;0;0.03;0.35
5271;GBA;2005;Misc;Zoo Digital Publishing;0.25;0.09;0;0.01;0.34
5272;PS2;2003;Racing;THQ;0.17;0.13;0;0.04;0.35
5273;PS2;2006;Role-Playing;Konami Digital Entertainment;0.08;0.06;0.19;0.02;0.35
5274;GB;1996;Puzzle;Nintendo;0;0;0.35;0;0.35
5275;PS3;2013;Action;Capcom;0.1;0.18;0;0.07;0.35
5276;Wii;2007;Strategy;Nintendo;0.22;0.03;0.08;0.02;0.35
5277;PS2;2004;Sports;Global Star;0.17;0.14;0;0.05;0.35
5278;GBA;2003;Action;THQ;0.25;0.09;0;0.01;0.35
5279;3DS;2013;Action;Namco Bandai Games;0;0;0.35;0.05;0.35
5280;SAT;1995;Shooter;Sega;0;0;0.34;0;0.34
5281;PS2;2003;Misc;Hudson Soft;0;0;0.35;0;0.35
5282;PS3;2009;Action;Eidos Interactive;0.14;0.16;0;0.06;0.35
5283;X360;2012;Fighting;Namco Bandai Games;0.19;0.12;0.01;0.03;0.35
5284;PS2;2005;Shooter;Ubisoft;0.17;0.13;0;0.04;0.35
5285;GBA;2002;Action;Activision;0.25;0.09;0;0.01;0.35
5286;Wii;2008;Racing;Zoo Digital Publishing;0.3;0;0;0.02;0.32
5287;PS2;2009;Action;Warner Bros. Interactive Entertainment;0.14;0.03;0;0.16;0.33
5288;PS2;2006;Sports;Konami Digital Entertainment;0;0;0.35;0;0.35
5289;3DS;2014;Role-Playing;Nintendo;0.08;0.04;0.23;0.01;0.35
5290;WiiU;2016;Shooter;Nintendo;0.16;0.1;0.07;0.03;0.35
5291;SNES;1995;Action;Laguna;0.04;0.01;0.3;0;0.35
5292;DS;2009;Action;Eidos Interactive;0.17;0.15;0;0.04;0.35
5293;SNES;1993;Racing;Nintendo;0;0;0.35;0;0.35
5294;SAT;1995;Fighting;Virgin Interactive;0;0;0.34;0;0.34
5295;GBA;2003;Action;THQ;0.25;0.09;0;0.01;0.35
5296;PS;2000;Role-Playing;Atlus;0.03;0.02;0.28;0.02;0.35
5297;DS;2005;Action;THQ;0.32;0;0;0.05;0.35
5298;DS;2011;Fighting;Namco Bandai Games;0;0;0.35;0.05;0.35
5299;PS3;2011;Fighting;Namco Bandai Games;0.2;0.08;0.04;0.04;0.35
5300;Wii;2010;Misc;Konami Digital Entertainment;0.31;0.02;0;0.02;0.35
5301;DS;2008;Simulation;Electronic Arts;0.3;0.03;0;0.03;0.35
5302;Wii;2009;Adventure;Disney Interactive Studios;0.13;0.18;0;0.04;0.35
5303;Wii;2013;Strategy;Activision;0.21;0.1;0;0.03;0.35
5304;Wii;N/A;Action;N/A;0.15;0.05;0.14;0.01;0.35
5305;DS;2007;Platform;Capcom;0.23;0;0.09;0.05;0.35
5306;N64;2000;Sports;Konami Digital Entertainment;0;0;0.29;0.06;0.35
5307;PS3;2013;Shooter;City Interactive;0.05;0.19;0.03;0.07;0.35
5308;PS2;2000;Role-Playing;Ubisoft;0.1;0.08;0.15;0.03;0.35
5309;Wii;2011;Action;Electronic Arts;0.18;0.14;0;0.03;0.35
5310;PS4;2016;Role-Playing;Square Enix;0.1;0.18;0;0.05;0.33
5311;PS2;2003;Action;Capcom;0.17;0.13;0;0.04;0.35
5312;GC;2006;Racing;Electronic Arts;0.27;0.07;0;0.01;0.35
5313;PS2;2004;Platform;THQ;0.17;0.13;0;0.04;0.35
5314;PS;2000;Action;THQ;0.19;0.13;0;0.02;0.35
5315;X360;2011;Fighting;THQ;0.18;0.14;0;0.03;0.35
5316;PS2;2002;Platform;THQ;0.17;0.13;0;0.04;0.35
5317;XB;2003;Misc;Microsoft Game Studios;0.26;0.08;0;0.01;0.35
5318;GBA;2002;Platform;THQ;0.25;0.09;0;0.01;0.34
5319;PS;1998;Puzzle;Sony Computer Entertainment;0;0;0.32;0.02;0.34
5320;X360;2011;Misc;Take-Two Interactive;0.14;0.16;0;0.03;0.33
5321;PS2;2009;Misc;Activision;0.17;0.13;0;0.04;0.35
5322;PS2;2001;Simulation;Sammy Corporation;0.11;0.08;0;0.03;0.22
5323;X360;2008;Racing;Capcom;0.11;0.2;0;0.04;0.35
5324;PSP;2010;Strategy;Konami Digital Entertainment;0.13;0.05;0.14;0.03;0.35
5325;PS3;2008;Shooter;Activision;0.23;0.07;0;0.04;0.35
5326;PS4;2015;Misc;Ubisoft;0.16;0.13;0;0.06;0.35
5327;PS;2001;Role-Playing;Namco Bandai Games;0;0;0.32;0.02;0.35
5328;PS2;2008;Platform;Brash Entertainment;0.17;0.13;0;0.04;0.35
5329;PS2;2002;Sports;Acclaim Entertainment;0.17;0.13;0;0.04;0.35
5330;PS2;2003;Misc;Konami Digital Entertainment;0.17;0.13;0;0.04;0.35
5331;GC;2004;Sports;Electronic Arts;0.27;0.07;0;0.01;0.35
5332;DS;2008;Simulation;Nobilis;0.3;0.02;0;0.03;0.34
5333;PS2;2004;Adventure;Vivendi Games;0.17;0.13;0;0.04;0.34
5334;PS4;2015;Simulation;Koch Media;0.1;0.2;0;0.05;0.35
5335;PS2;2000;Sports;Konami Digital Entertainment;0;0;0.35;0;0.35
5336;PS;1998;Racing;989 Studios;0.19;0.13;0;0.02;0.35
5337;DS;2009;Simulation;Ubisoft;0.32;0;0;0.05;0.34
5338;X360;2007;Action;Electronic Arts;0.3;0.01;0;0.03;0.35
5339;PS;1999;Role-Playing;Kadokawa Games;0.19;0.13;0;0.02;0.35
5340;SAT;1996;Fighting;Capcom;0;0;0.35;0;0.35
5341;PS3;2007;Action;THQ;0.13;0.15;0;0.06;0.34
5342;DS;2010;Adventure;Disney Interactive Studios;0.18;0.14;0;0.03;0.35
5343;PS2;2009;Racing;Sony Computer Entertainment;0.07;0.03;0;0.25;0.34
5344;PS3;2012;Racing;Codemasters;0.06;0.21;0;0.08;0.35
5345;GC;2006;Platform;Activision;0.27;0.07;0;0.01;0.35
5346;PSP;2011;Fighting;Namco Bandai Games;0.09;0.07;0.15;0.04;0.35
5347;Wii;2011;Action;Ubisoft;0.13;0.17;0;0.04;0.34
5348;PS2;2005;Adventure;Global Star;0.17;0.13;0;0.04;0.35
5349;DS;2007;Action;Disney Interactive Studios;0.3;0.01;0.01;0.03;0.35
5350;X360;2008;Sports;Electronic Arts;0.08;0.23;0;0.03;0.35
5351;PS;1997;Shooter;Sony Computer Entertainment;0.05;0.03;0.23;0.02;0.34
5352;3DS;2011;Strategy;Ubisoft;0.22;0.09;0;0.03;0.34
5353;GBA;2005;Misc;Zoo Digital Publishing;0.19;0.07;0;0;0.27
5354;PSP;2011;Strategy;Namco Bandai Games;0;0;0.34;0;0.34
5355;PSP;2011;Action;Disney Interactive Studios;0.11;0.15;0;0.08;0.34
5356;DS;2007;Action;THQ;0.31;0;0;0.05;0.34
5357;PS2;2008;Misc;Disney Interactive Studios;0.17;0.13;0;0.04;0.34
5358;PS3;2009;Action;Tecmo Koei;0.14;0.03;0.15;0.02;0.34
5359;DC;1999;Fighting;Namco Bandai Games;0;0;0.34;0.05;0.34
5360;PS;1997;Action;Psygnosis;0.13;0.09;0;0.02;0.24
5361;DS;2007;Role-Playing;Nintendo;0.2;0.03;0.09;0.02;0.34
5362;GBA;2004;Platform;THQ;0.25;0.09;0;0.01;0.34
5363;GBA;2004;Platform;Nintendo;0.1;0.04;0.2;0.01;0.34
5364;XOne;2014;Action;Activision;0.25;0.07;0;0.03;0.34
5365;GC;2005;Fighting;THQ;0.26;0.07;0;0.01;0.34
5366;PS2;2003;Shooter;Vivendi Games;0.16;0.12;0;0.04;0.32
5367;X360;2006;Action;Microsoft Game Studios;0.27;0.02;0.02;0.03;0.34
5368;2600;1980;Action;Activision;0.32;0.02;0;0;0.34
5369;GBA;2002;Action;Atari;0.25;0.09;0;0.01;0.34
5370;PS4;2015;Fighting;Tecmo Koei;0.09;0.13;0.08;0.04;0.33
5371;PSP;2007;Sports;Sega;0;0.34;0;0;0.34
5372;Wii;2010;Action;City Interactive;0.15;0.16;0;0.03;0.34
5373;PS2;2004;Adventure;Disney Interactive Studios;0.17;0.13;0;0.04;0.34
5374;PS3;2012;Action;Sega;0.09;0.08;0.14;0.03;0.33
5375;X360;2011;Action;Electronic Arts;0.19;0.12;0;0.03;0.34
5376;PS;1998;Action;Sony Computer Entertainment;0.19;0.13;0;0.02;0.34
5377;Wii;2008;Racing;THQ;0.29;0.03;0;0.03;0.34
5378;DS;2010;Role-Playing;Atlus;0.24;0;0.09;0.05;0.34
5379;SAT;1995;Fighting;Virgin Interactive;0;0;0.32;0;0.32
5380;PS2;2000;Puzzle;Acclaim Entertainment;0.17;0.13;0;0.04;0.34
5381;XB;2004;Shooter;Eidos Interactive;0.26;0.07;0;0.01;0.34
5382;PS2;2001;Simulation;Eidos Interactive;0.17;0.13;0;0.04;0.34
5383;2600;1982;Action;ITT Family Games;0.32;0.02;0;0;0.34
5384;2600;1983;Action;Activision;0.32;0.02;0;0;0.34
5385;PSV;2012;Action;Warner Bros. Interactive Entertainment;0.1;0.15;0;0.07;0.33
5386;X360;2005;Action;Microsoft Game Studios;0.28;0.03;0;0.03;0.34
5387;Wii;2011;Action;Namco Bandai Games;0.29;0.03;0;0.02;0.34
5388;DS;2006;Adventure;THQ;0.3;0.01;0;0.03;0.34
5389;PS2;2006;Role-Playing;Tecmo Koei;0.09;0.07;0.15;0.02;0.33
5390;XB;2004;Simulation;Electronic Arts;0.22;0.11;0;0.01;0.34
5391;2600;1981;Action;20th Century Fox Video Games;0.32;0.02;0;0;0.34
5392;XOne;2014;Platform;Ubisoft;0.13;0.18;0;0.03;0.34
5393;Wii;2007;Action;Activision;0.31;0.01;0;0.03;0.34
5394;PS3;2012;Action;Konami Digital Entertainment;0.15;0.11;0.03;0.05;0.34
5395;PS;1996;Fighting;Virgin Interactive;0.07;0.05;0.15;0.02;0.3
5396;N64;1998;Racing;GT Interactive;0.27;0.06;0;0;0.34
5397;2600;1982;Action;20th Century Fox Video Games;0.32;0.02;0;0;0.34
5398;PS3;2009;Action;Electronic Arts;0.15;0.13;0;0.06;0.34
5399;DS;2008;Simulation;Ubisoft;0.31;0;0;0.05;0.34
5400;PS;1998;Misc;ASCII Entertainment;0.19;0.13;0;0.02;0.34
5401;GBA;2003;Platform;THQ;0.24;0.09;0;0.01;0.33
5402;2600;1981;Shooter;Coleco;0.32;0.02;0;0;0.34
5403;X360;2009;Sports;Sega;0.12;0.18;0;0.03;0.33
5404;X360;2007;Action;Vivendi Games;0.27;0.02;0;0.03;0.32
5405;PS3;2011;Action;Electronic Arts;0.14;0.15;0;0.05;0.34
5406;XB;2006;Sports;Electronic Arts;0.25;0.07;0;0.01;0.34
5407;DS;2007;Misc;Hudson Soft;0;0;0.34;0.05;0.34
5408;PS3;2010;Misc;Sony Computer Entertainment;0;0.25;0;0.08;0.34
5409;X360;2010;Strategy;PopCap Games;0.24;0;0;0.02;0.26
5410;DS;2008;Misc;505 Games;0.31;0;0;0.05;0.34
5411;XB;2006;Shooter;Ubisoft;0.21;0.11;0;0.01;0.33
5412;DS;2007;Puzzle;D3Publisher;0.28;0.01;0.03;0.02;0.34
5413;PS4;2014;Action;Square Enix;0.09;0.16;0.02;0.05;0.32
5414;DS;2010;Simulation;Nobilis;0.13;0;0;0.01;0.14
5415;PS3;2007;Misc;Sony Computer Entertainment;0.28;0;0.02;0.03;0.34
5416;X360;2011;Sports;Home Entertainment Suppliers;0.09;0.21;0;0.04;0.34
5417;XB;2002;Racing;Midway Games;0.25;0.07;0;0.01;0.34
5418;3DS;2013;Strategy;Activision;0.15;0.15;0;0.03;0.34
5419;PS2;2003;Adventure;Ubisoft;0.16;0.13;0;0.04;0.33
5420;PS3;2008;Sports;Electronic Arts;0.29;0.02;0;0.03;0.34
5421;XOne;2013;Simulation;Microsoft Game Studios;0.18;0.13;0;0.03;0.34
5422;GBA;2005;Racing;Disney Interactive Studios;0.24;0.09;0;0.01;0.34
5423;PC;2011;Simulation;Electronic Arts;0.11;0.17;0;0.05;0.34
5424;GC;2003;Action;Konami Digital Entertainment;0.26;0.07;0;0.01;0.34
5425;DS;2009;Simulation;Eidos Interactive;0.21;0.1;0;0.03;0.34
5426;PS2;2009;Misc;Disney Interactive Studios;0.1;0.02;0;0.22;0.34
5427;PSV;2012;Racing;Sony Computer Entertainment;0.17;0.12;0;0.05;0.34
5428;PS4;2016;Role-Playing;Atlus;0;0;0.34;0;0.34
5429;PS;1998;Puzzle;Sony Computer Entertainment;0.06;0.04;0.22;0.02;0.33
5430;X360;2007;Action;Disney Interactive Studios;0.29;0.02;0;0.03;0.34
5431;PSP;2004;Misc;Sony Computer Entertainment;0.13;0.15;0;0.05;0.33
5432;PS2;2008;Action;Namco Bandai Games;0.04;0.03;0.25;0.01;0.34
5433;DS;2011;Action;Namco Bandai Games;0.27;0.04;0;0.02;0.34
5434;PS;1996;Action;Electronic Arts;0.19;0.13;0;0.02;0.34
5435;PS2;2001;Racing;Atari;0.16;0.13;0;0.04;0.34
5436;GC;2003;Fighting;THQ;0.26;0.07;0;0.01;0.33
5437;X360;2015;Shooter;Electronic Arts;0.17;0.14;0;0.03;0.34
5438;PC;2009;Shooter;NovaLogic;0.01;0;0;0;0.02
5439;DS;2009;Action;Majesco Entertainment;0.12;0.18;0;0.04;0.34
5440;Wii;2008;Sports;Oxygen Interactive;0.02;0.21;0;0.01;0.24
5441;PS3;2011;Action;Ackkstudios;0;0;0.33;0;0.33
5442;PS3;2011;Shooter;Codemasters;0.06;0.15;0.07;0.05;0.33
5443;X360;2009;Action;Microsoft Game Studios;0.14;0.14;0.02;0.03;0.33
5444;PSP;2006;Role-Playing;Ubisoft;0.14;0.12;0;0.08;0.33
5445;DS;2009;Action;Activision;0.17;0.13;0;0.03;0.33
5446;X360;2008;Shooter;LucasArts;0.15;0.14;0;0.04;0.33
5447;PS;1996;Racing;Jaleco;0.06;0.04;0.21;0.02;0.33
5448;Wii;2011;Role-Playing;Nintendo;0.13;0.1;0.08;0.03;0.33
5449;Wii;2010;Action;Sega;0.15;0.15;0;0.03;0.33
5450;Wii;2009;Strategy;Rising Star Games;0.15;0.11;0.02;0.02;0.31
5451;X360;2007;Action;Ubisoft;0.29;0.02;0;0.03;0.33
5452;GC;2004;Platform;THQ;0.26;0.07;0;0.01;0.33
5453;PS3;2009;Misc;Sony Computer Entertainment;0;0.3;0;0.03;0.33
5454;Wii;2010;Misc;Deep Silver;0;0.29;0;0.04;0.33
5455;DS;2007;Role-Playing;Namco Bandai Games;0.14;0;0.18;0.05;0.33
5456;PSP;2006;Fighting;Capcom;0.27;0.01;0.02;0.03;0.33
5457;Wii;2008;Simulation;Ubisoft;0.3;0;0;0.03;0.33
5458;X360;2010;Role-Playing;Sega;0.12;0.13;0.06;0.03;0.33
5459;PS;1998;Action;Eidos Interactive;0.19;0.13;0;0.02;0.33
5460;PSP;2009;Role-Playing;Namco Bandai Games;0;0;0.33;0;0.33
5461;Wii;2011;Misc;Activision;0.31;0;0;0.02;0.33
5462;WiiU;2014;Action;Sega;0.21;0.09;0;0.03;0.33
5463;PS2;2001;Platform;Sony Computer Entertainment;0.12;0.1;0.08;0.03;0.33
5464;XB;2006;Sports;Take-Two Interactive;0.24;0.07;0;0.01;0.33
5465;PS2;2002;Action;Sony Computer Entertainment;0.16;0.13;0;0.04;0.33
5466;Wii;2009;Role-Playing;Activision;0.26;0.05;0;0.03;0.33
5467;PSV;2011;Fighting;Capcom;0.2;0.09;0;0.05;0.33
5468;GBA;2001;Racing;THQ;0.24;0.09;0;0.01;0.33
5469;DS;2007;Puzzle;Nintendo;0.14;0.01;0.16;0.01;0.33
5470;GC;2005;Simulation;Electronic Arts;0.26;0.07;0;0.01;0.33
5471;GBA;2003;Platform;Universal Interactive;0.22;0.08;0;0.01;0.3
5472;PS3;2009;Racing;Ubisoft;0.12;0.15;0;0.06;0.33
5473;X360;2009;Sports;Zushi Games;0.18;0.01;0;0.01;0.21
5474;Wii;2010;Misc;D3Publisher;0.31;0;0;0.02;0.33
5475;PSP;2006;Role-Playing;Sony Computer Entertainment;0.21;0;0.1;0.02;0.33
5476;XB;2003;Shooter;Eidos Interactive;0.25;0.07;0;0.01;0.33
5477;PSP;2011;Misc;Sega;0;0;0.33;0;0.33
5478;X360;2011;Misc;Ubisoft;0.2;0.1;0;0.03;0.33
5479;PSV;2011;Platform;Sony Computer Entertainment;0.15;0.13;0;0.05;0.33
5480;XB;2001;Racing;Electronic Arts;0.25;0.07;0;0.01;0.33
5481;PS2;2009;Sports;Sony Computer Entertainment;0.16;0.13;0;0.04;0.33
5482;PS3;2009;Sports;Electronic Arts;0.31;0;0;0.03;0.33
5483;PS;1999;Simulation;Konami Digital Entertainment;0;0;0.31;0.02;0.33
5484;PS2;2003;Role-Playing;Tecmo Koei;0.16;0.13;0;0.04;0.33
5485;PSP;2007;Strategy;THQ;0.11;0.14;0;0.08;0.33
5486;PS3;2011;Sports;505 Games;0;0.25;0;0.08;0.33
5487;PC;2012;Action;Electronic Arts;0.14;0.15;0;0.04;0.33
5488;PS2;2002;Sports;Activision;0.16;0.13;0;0.04;0.33
5489;GBA;2005;Action;Activision;0.24;0.09;0;0.01;0.33
5490;DC;2001;Adventure;Sega;0;0;0.33;0.05;0.33
5491;PS2;2002;Fighting;Acclaim Entertainment;0.16;0.13;0;0.04;0.33
5492;PS;1999;Sports;Namco Bandai Games;0;0;0.31;0.02;0.33
5493;PS2;2001;Sports;Sony Computer Entertainment;0.16;0.13;0;0.04;0.33
5494;X360;2012;Action;Konami Digital Entertainment;0.22;0.08;0;0.03;0.33
5495;GB;1990;Sports;Namco Bandai Games;0;0;0.33;0;0.33
5496;SNES;1994;Sports;Hudson Soft;0;0;0.33;0;0.33
5497;Wii;2009;Action;Majesco Entertainment;0.17;0.13;0;0.03;0.33
5498;PSP;2006;Misc;Capcom;0.26;0;0.03;0.03;0.33
5499;DS;2008;Sports;Electronic Arts;0.3;0;0;0.05;0.33
5500;PSP;2009;Racing;Sony Computer Entertainment;0.09;0.16;0;0.09;0.33
5501;Wii;2010;Strategy;Square Enix;0;0;0.32;0;0.32
5502;PSP;2008;Sports;Sony Computer Entertainment;0.3;0;0;0.02;0.33
5503;GBA;2004;Platform;Nintendo;0.17;0.06;0.09;0.01;0.33
5504;PS3;2014;Fighting;Namco Bandai Games;0.1;0.11;0.06;0.05;0.33
5505;WiiU;2013;Action;Warner Bros. Interactive Entertainment;0.2;0.09;0;0.03;0.33
